iteration,chain,p[1],p[2],p[3],dh,d[1],d[2],d[3],"c[1,1]","c[2,1]","c[3,1]","c[1,2]","c[2,2]","c[3,2]","c[1,3]","c[2,3]","c[3,3]",lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
2059,1,0.4838937193757347,0.6354529598044794,0.562004962742369,0.061731314310274836,0.08462215667148608,0.029190348598249795,0.027319714250098697,0.5580665437623916,0.5521442513701549,0.5056482183305652,0.6454703318127615,0.5887306479486225,0.6616735452681171,0.5746337213084235,0.6058364962888707,0.5271285934374379,106.55863073028264,7.0,1.0,0.9460001102051993,106.55863073028264,-100.32267472698385,0.20744557767817184,-0.21384791750219279,3.0,0.0,0.46999656695595304,0.46999656695595304
2060,1,0.5495366318772468,0.5848229051103195,0.5493898591831113,0.06780124092950494,0.06494262525489083,0.04866815197017248,0.05304766971988655,0.5725499042214262,0.5094349666917938,0.5177814525603684,0.6354405876474181,0.5458925707186123,0.6486236769374941,0.5593061070008314,0.6039400282237151,0.5436556019730221,108.97305003220858,7.0,1.0,0.71244554694175,108.97305003220858,-96.28906299062743,0.43457628747998456,0.8059085952847624,3.0,0.0,0.46999656695595304,0.46999656695595304
2061,1,0.5253560533766769,0.6082031935258722,0.5756882512744284,0.04469043938181271,0.07153814928037217,0.05211565714258945,0.04905878569499953,0.5778643944332678,0.5774813137520609,0.4879145836659824,0.641449958194254,0.5873133397658012,0.6255430550290149,0.5371599920137454,0.6172087897031484,0.5413742054128522,107.09321088702949,7.0,1.0,0.8881470989374226,107.09321088702949,-100.94074484250878,-0.05605586276601571,0.44283391443916287,3.0,0.0,0.46999656695595304,0.46999656695595304
2062,1,0.49711099456004276,0.6788351760683329,0.5311828675087051,0.08039619908185157,0.05423230045570209,0.035366649183307786,0.03643788061243024,0.6123262519106695,0.5442314713350975,0.5043066535135262,0.6593094259968828,0.5851647951780651,0.6537334824489103,0.5464562161415468,0.6444184948591729,0.5730269742754391,102.46000536294733,7.0,1.0,0.7247565785987116,102.46000536294733,-91.23579834336655,0.25748467895330407,0.8773311406208535,3.0,0.0,0.46999656695595304,0.46999656695595304
2063,1,0.5674366238913038,0.6017858287767903,0.5957405348632945,0.03615453126855429,0.06258535831553823,0.029755547871609687,0.05755459193272541,0.5828713396886124,0.5117814089109567,0.5215232703794822,0.6377071191232462,0.5329651118174097,0.6593928663467438,0.566063141513509,0.6044369856287102,0.5760339984905499,106.97730130273501,7.0,1.0,0.9314350457930527,106.97730130273501,-94.650855746062,-0.710703749916064,-0.710703749916064,3.0,0.0,0.46999656695595304,0.46999656695595304
2064,1,0.48746822776067406,0.6471184138312369,0.6112436869395855,0.05202384718229018,0.0715361047349092,0.035899493823967,0.051798323129189465,0.5677305173263542,0.530722679842948,0.5272824830658154,0.6455457419069996,0.6055504882990701,0.6503817335437722,0.6006990380734751,0.5903215502924177,0.5687284375086712,106.67310569390781,7.0,1.0,0.885150806644498,106.67310569390781,-99.92982323679827,0.2522015025017481,0.47565372512900694,3.0,0.0,0.46999656695595304,0.46999656695595304
2065,1,0.5646265177023585,0.6200066860940245,0.5682259980745921,0.055230897100390815,0.07430266701755638,0.04056161699686376,0.028491352415886066,0.577579728878702,0.5521843054224634,0.4845891767414882,0.6467885653836457,0.5316522570845121,0.6675194833523299,0.5575706108457283,0.6199550859933359,0.5356638200633229,108.69298432464495,7.0,1.0,0.8601347291493894,108.69298432464495,-99.25896627194061,-0.028359902013477267,0.7362612982087171,3.0,0.0,0.46999656695595304,0.46999656695595304
2066,1,0.5341656808722659,0.6044365251450579,0.5813484302764442,0.0471839655552318,0.07005101911062271,0.034867280386064924,0.03642933212630877,0.5894981349086391,0.5820735978466727,0.510422036213946,0.6308265588662199,0.5728974005861609,0.6436209859111727,0.5763310329408955,0.6008124959380322,0.5587828351321977,113.25106069597845,7.0,1.0,0.8450293961021317,113.25106069597845,-99.76524512222855,-0.7280698135001415,-0.9249284942516454,3.0,0.0,0.46999656695595304,0.46999656695595304
2067,1,0.5190788701421535,0.6273612923257995,0.5860533767648398,0.03532744500020599,0.08009935377977774,0.02600918677167856,0.030212532068021904,0.5820538158268839,0.5380966824830474,0.49726289080413044,0.6266709361044214,0.5704977543929726,0.663260936799308,0.5765572164956666,0.6030525920086954,0.5450887420210394,112.24672862677188,7.0,1.0,0.8653627978527731,112.24672862677188,-105.86075345781767,0.1595442395095148,0.30957154636571715,3.0,0.0,0.46999656695595304,0.46999656695595304
2068,1,0.5933657158703834,0.5983528719681346,0.5788206683198884,0.048319835914901854,0.05770948509313377,0.045337795050890306,0.0401558957559304,0.5801839049605826,0.5453660880025327,0.5358158301428446,0.6616828642496969,0.571871990781878,0.6422344148227861,0.5690260409193366,0.6058173794685642,0.5484089568309456,111.9323796950354,7.0,1.0,0.920995440220912,111.9323796950354,-106.1418364201068,0.08328547426795296,-0.16859213193298217,3.0,0.0,0.46999656695595304,0.46999656695595304
2069,1,0.5186772331988261,0.6623137644060729,0.6103651542719147,0.0681441946288512,0.0898230136404394,0.02877993251199537,0.03720910870593563,0.5893597822964561,0.5340979299666312,0.5153722391045248,0.62729931313852,0.5635985241655836,0.6639389239203127,0.5795688369043741,0.6124142653069344,0.5496907748630493,109.46005910566274,7.0,1.0,0.6668977235094264,109.46005910566274,-99.7462681677323,0.4080441044299903,0.9646360626199311,3.0,0.0,0.46999656695595304,0.46999656695595304
2070,1,0.5399280590747279,0.64244507353136,0.5842533860540328,0.041488391033297004,0.05836779867513612,0.04600506993791467,0.03701546159591808,0.5718152603891445,0.5473306121535229,0.5112144341746204,0.665373473908808,0.5631559872842874,0.6493668012046288,0.5773899873592648,0.605317163218579,0.5337781316896573,113.85309975457102,7.0,1.0,0.9077947633239507,113.85309975457102,-105.99541193081868,-0.2105050201784735,1.036868265565289,3.0,0.0,0.46999656695595304,0.46999656695595304
2071,1,0.5320163787879535,0.6117424910863066,0.5644827961938412,0.03327043153334148,0.07852399198484614,0.0353522890759867,0.03711029859860814,0.5824499912871972,0.5132121199257875,0.5123900336897333,0.6253513779358533,0.5567915439166988,0.6418124165055885,0.5670224491711102,0.6222550678668337,0.5584636407785782,113.52000277898134,7.0,1.0,0.7616114410540781,113.52000277898134,-101.76343824046866,0.01141295823613575,0.7439545312506226,3.0,0.0,0.46999656695595304,0.46999656695595304
2072,1,0.5407879044847788,0.6079170742188666,0.5749717361105987,0.07504879262289199,0.06641350857485011,0.040085381874042925,0.057076396162418844,0.5667005325927577,0.5632464549830869,0.5179256946577018,0.6410867986133216,0.573150808654875,0.6585394391735765,0.5624583128773907,0.6149573446875876,0.49604460557038466,107.21734662209653,7.0,1.0,0.5848752470409024,107.21734662209653,-101.88725830354403,0.6384161886826121,0.7775063251648788,3.0,0.0,0.46999656695595304,0.46999656695595304
2073,1,0.5091983305607038,0.6227997214610316,0.5715006865131883,0.058777881989417614,0.06206312701164296,0.030957399727109418,0.042010516929221434,0.5785616178037231,0.5633374680850903,0.469541179852036,0.6714573152981409,0.552179428478122,0.647821013372855,0.572674524270764,0.5856258744214753,0.5165102271339631,105.37426916278359,7.0,1.0,0.9387800164663754,105.37426916278359,-98.23002211222288,0.2620444502639998,-0.4065513779094374,3.0,0.0,0.46999656695595304,0.46999656695595304
2074,1,0.5655488386855969,0.6587575132352859,0.5665730052761727,0.048279395471816394,0.08513784177109442,0.06188073339373349,0.038191319533749116,0.5847515134487652,0.5064416985668571,0.5606193502499451,0.6403590563178249,0.6016320294908543,0.6740071127694798,0.5683765314196337,0.6188548567246934,0.5737819349926899,104.02579686605387,7.0,1.0,0.8869446410253813,104.02579686605387,-90.88702344855616,-0.0199562565816791,0.2615591538339004,3.0,0.0,0.46999656695595304,0.46999656695595304
2075,1,0.5683379083801792,0.641802620087066,0.6023131367855905,0.041355807132119046,0.07389350776276557,0.05180004539474345,0.04858980868938819,0.5995136940169155,0.5058162816451484,0.5488495388324759,0.6372786681315926,0.6120324565158858,0.6651091464037225,0.5765401917758745,0.6214311765325461,0.5774359964080561,106.53388826382636,7.0,1.0,1.0,106.53388826382636,-100.17535351113501,-0.13283020092917752,-0.6507546536814459,3.0,0.0,0.46999656695595304,0.46999656695595304
2076,1,0.49229644168191244,0.6208211606721898,0.5549584571434916,0.03370154104442532,0.0756821102026378,0.04434545151497932,0.04803223404853226,0.5381038152917675,0.533925219704197,0.48214891312333713,0.6281253307191295,0.5883930218379785,0.6646557110182282,0.5970578185088644,0.593045422845939,0.5495096243432444,108.92178888616284,7.0,1.0,0.802945837023116,108.92178888616284,-98.08604618032686,-0.019028350867202448,0.5955609127593249,3.0,0.0,0.46999656695595304,0.46999656695595304
2077,1,0.5686619859314813,0.6279470171133994,0.6096898282971587,0.043962115753122234,0.06619230314370327,0.027975033085397966,0.027540352489854984,0.5870519918888105,0.540702917016185,0.5139374594036414,0.6533896139586959,0.5569231947213558,0.6458639985425966,0.569383144988714,0.6157330995827731,0.5507934843518132,112.93456887889933,7.0,1.0,0.8430815507378865,112.93456887889933,-102.64985370345833,-0.2756554315808444,0.5178524043173809,3.0,0.0,0.46999656695595304,0.46999656695595304
2078,1,0.5249071319653188,0.6485846668666205,0.5952239814775594,0.03666073060387042,0.06523167138511451,0.0395952537266474,0.029197311476996925,0.603580574594323,0.5424656864894579,0.4923067853339594,0.6428994253296949,0.5665974572882013,0.6610513463738389,0.5852012438267019,0.6041034968926726,0.5424295674200167,113.30224575022562,7.0,1.0,0.8932417584898473,113.30224575022562,-107.48635263548194,0.024300888725875325,0.23322400929913556,3.0,0.0,0.46999656695595304,0.46999656695595304
2079,1,0.5514898583409874,0.6229615935119628,0.5564213615308528,0.038924386155403626,0.06562684440507417,0.032043562172729176,0.03753344251903436,0.5928258490206706,0.5221630146931198,0.5329814761672804,0.6448582893774268,0.5777999779637881,0.6301752162547519,0.5806266539560822,0.6051321581356922,0.5383434155996372,113.90627127424113,7.0,1.0,0.9837551261908997,113.90627127424113,-107.95001135959352,-0.1919980691127705,-0.4497529413549586,3.0,0.0,0.46999656695595304,0.46999656695595304
2080,1,0.6288747282131062,0.6078659252430074,0.5369844537660645,0.08594419562550447,0.06492925273017276,0.052688197864403416,0.049780702943777747,0.5891976394310526,0.5536181085995598,0.5008349509856992,0.622125502267363,0.5557454889298646,0.6895330475484199,0.562691336780482,0.608437561461764,0.5167498428307137,105.21367511169646,7.0,1.0,0.5768987531297716,105.21367511169646,-99.2153753558316,0.6386068299453598,0.8499174166399683,3.0,0.0,0.46999656695595304,0.46999656695595304
2081,1,0.5935669292642217,0.6092510060163675,0.5227586633220953,0.07410712142904116,0.07409953910803904,0.061037640031918965,0.04254501811822198,0.5980698644956121,0.5567889097119396,0.5251280684400959,0.6549756244071152,0.5815919517208911,0.6735352194979264,0.581306786104315,0.6168989952218648,0.5001850386267758,103.7212598095251,7.0,1.0,0.8985574520240481,103.7212598095251,-95.9798095027529,0.18677800088981655,0.3473765046763333,3.0,0.0,0.46999656695595304,0.46999656695595304
2082,1,0.5321534698955241,0.6829939333174277,0.5400680182152486,0.052787056782573845,0.05757120930814868,0.028404730407384452,0.08530941276818953,0.5804137623432263,0.530499631094527,0.5086887379767794,0.6281145089222441,0.5668572567804867,0.6638581942091248,0.539907155957201,0.6384669571520851,0.5202198954731266,102.54373750832347,7.0,1.0,0.95790029195234,102.54373750832347,-94.98323255157447,-0.05008528751612573,0.11447536837512473,3.0,0.0,0.46999656695595304,0.46999656695595304
2083,1,0.5419214736776302,0.566071377673496,0.5762226484490781,0.04791479328088,0.0637965172242329,0.04283810012878292,0.0512058016413269,0.5876286533928943,0.5456551747658136,0.4989747385079926,0.654938743318671,0.5743888755993816,0.6458084291134355,0.5537865936939904,0.5977329381464724,0.5150005924599276,109.71073230406205,7.0,1.0,0.9733106615624083,109.71073230406205,-99.1267049759968,-0.11999530332776942,-0.2882109840932259,3.0,0.0,0.46999656695595304,0.46999656695595304
2084,1,0.5269526993153336,0.6226843216755296,0.5695983703783055,0.04667811527349239,0.07410842561459174,0.03040747165558211,0.04060250275752527,0.5999622533412052,0.5697983720417469,0.5017991300052528,0.6363645295336124,0.5692859320470637,0.6760880033389426,0.623148027550751,0.5992032910575035,0.5681586276288002,107.2433355975227,7.0,1.0,0.8347426140964916,107.2433355975227,-97.52555654529826,0.2270104984597623,0.5091408228732206,3.0,0.0,0.46999656695595304,0.46999656695595304
2085,1,0.5604666784569592,0.584642957733259,0.5527235147287675,0.04454220953857146,0.058196219767342364,0.03848799197348141,0.04809349159681177,0.5747578168645109,0.5051467434573672,0.5218409992604979,0.6350723008623586,0.5582324354045982,0.6282892170905482,0.5398264389435814,0.5905204150641374,0.5028667213479183,106.21541473819917,7.0,1.0,0.9624597773879271,106.21541473819917,-99.41465740786003,0.032384483044893386,-0.4129396685169837,3.0,0.0,0.46999656695595304,0.46999656695595304
2086,1,0.5530920390510431,0.5824368424211339,0.5518208532392174,0.04469500885993284,0.06904383165447299,0.03439824732163445,0.05789567164018575,0.5560399104799442,0.5415886178030176,0.4999665450502805,0.6377669063240349,0.5570058728141692,0.6543334106535592,0.5683091830098335,0.5808332203188636,0.5186142879227565,110.44977957538593,7.0,1.0,0.9727729307095554,110.44977957538593,-100.59698819357592,-0.17806885213900614,-0.17806885213900614,3.0,0.0,0.46999656695595304,0.46999656695595304
2087,1,0.5326588577642908,0.5777651387596481,0.5646689567032064,0.05487571745466472,0.06800902729112841,0.04454097188896753,0.06029227250437056,0.5648081509311997,0.5617813192650403,0.4919085088758485,0.6392770596982498,0.5594628381270248,0.6596277758667606,0.5634227595903878,0.576942069907194,0.5151740839824156,107.69879139619,7.0,1.0,0.7267181392353013,107.69879139619,-100.99058478617782,0.2900349353440248,0.5421741351594704,3.0,0.0,0.46999656695595304,0.46999656695595304
2088,1,0.5324383356080659,0.6599994710080613,0.5615200956339818,0.04097853780963896,0.06722818740365841,0.03228380482276807,0.04030540058222266,0.5970511029114263,0.5125178623756915,0.5137382637515775,0.6328358159205937,0.56068653944953,0.6517948737759411,0.5615265063422169,0.5909955424946479,0.5737027517186892,111.74740393108539,7.0,1.0,0.9571716382662123,111.74740393108539,-100.36498036124934,-0.32875561184387436,-0.3468734241041034,3.0,0.0,0.46999656695595304,0.46999656695595304
2089,1,0.5451111227345588,0.6258645729045705,0.5672754559565693,0.04670817248142913,0.06628535872778427,0.040503563489282,0.042648290528518526,0.5714350511478473,0.5723717549110138,0.5115696854830434,0.6597603601814924,0.5715010773099555,0.667073621307691,0.5787509674017387,0.606431653234141,0.5144048726613761,111.38942555995042,7.0,1.0,0.9670960231722378,111.38942555995042,-106.31383098135795,-0.09485540060089193,-0.17249153878660195,3.0,0.0,0.46999656695595304,0.46999656695595304
2090,1,0.5554184364824407,0.6338081476798076,0.5527777952197575,0.02733921460091406,0.08433582436319534,0.03516387211760616,0.05315918981868698,0.5653542192675604,0.5353403878666693,0.524541849789007,0.6548968960858137,0.5874632571767325,0.629661514986612,0.569471150117105,0.5725215105672669,0.5317187292223523,110.00850070129992,15.0,1.0,0.7299409480307167,110.00850070129992,-101.90150481674995,-0.21567729135777824,2.502054164288012,3.0,0.0,0.46999656695595304,0.46999656695595304
2091,1,0.5360512307393183,0.6311247648112992,0.5861251067818866,0.02922027151221513,0.0627512572985272,0.03368341172357429,0.05463640130080575,0.5753946362025377,0.519992448755996,0.5183048405941978,0.6493592106855219,0.600251303095986,0.6614612211449179,0.5751611262561432,0.581783743972159,0.5309029406454154,110.84497954306408,15.0,1.0,0.7287212354608859,110.84497954306408,-101.78432122951544,0.11412208853268169,0.6328281513704184,3.0,0.0,0.46999656695595304,0.46999656695595304
2092,1,0.5453418197791211,0.6485744519382723,0.5440978148787116,0.019131612617800907,0.07263134397902497,0.04144914268432777,0.06097527694666213,0.5699771499148422,0.5219277288730471,0.5430260252360942,0.6651023604380973,0.5873992283545071,0.6584743836263404,0.5809914066585723,0.5859720744695109,0.5402190172992413,106.1853961775835,7.0,1.0,0.6493065905142476,106.1853961775835,-102.05964471244994,1.8258885998395158,1.8748818189904028,3.0,0.0,0.46999656695595304,0.46999656695595304
2093,1,0.5453418197791211,0.6485744519382723,0.5440978148787116,0.019131612617800907,0.07263134397902497,0.04144914268432777,0.06097527694666213,0.5699771499148422,0.5219277288730471,0.5430260252360942,0.6651023604380973,0.5873992283545071,0.6584743836263404,0.5809914066585723,0.5859720744695109,0.5402190172992413,106.1853961775835,3.0,1.0,0.025339426431404004,106.1853961775835,-96.01805507606267,0.0,7.194809621769608,2.0,0.0,0.46999656695595304,0.46999656695595304
